datetime,Average Tone,entity
2019-09-15 00:00:00+00:00,-3.4404,Charlie Kirk
2019-09-16 00:00:00+00:00,0.4203,Charlie Kirk
2019-09-17 00:00:00+00:00,-0.9591,Charlie Kirk
2019-09-18 00:00:00+00:00,-3.5318,Charlie Kirk
2019-09-19 00:00:00+00:00,-1.676,Charlie Kirk
2019-09-20 00:00:00+00:00,0.6902,Charlie Kirk
2019-09-21 00:00:00+00:00,1.937,Charlie Kirk
2019-09-22 00:00:00+00:00,0.0,Charlie Kirk
2019-09-23 00:00:00+00:00,-0.6537,Charlie Kirk
2019-09-24 00:00:00+00:00,-3.3767,Charlie Kirk
2019-09-25 00:00:00+00:00,-5.1477,Charlie Kirk
2019-09-26 00:00:00+00:00,-4.5259,Charlie Kirk
2019-09-27 00:00:00+00:00,-5.4336,Charlie Kirk
2019-09-28 00:00:00+00:00,0.0,Charlie Kirk
2019-09-29 00:00:00+00:00,-5.2761,Charlie Kirk
2019-09-30 00:00:00+00:00,-0.4759,Charlie Kirk
2019-10-01 00:00:00+00:00,-1.6901,Charlie Kirk
2019-10-02 00:00:00+00:00,-1.3942,Charlie Kirk
2019-10-03 00:00:00+00:00,-0.1258,Charlie Kirk
2019-10-04 00:00:00+00:00,-5.0019,Charlie Kirk
2019-10-05 00:00:00+00:00,-0.7108,Charlie Kirk
2019-10-06 00:00:00+00:00,0.2265,Charlie Kirk
2019-10-07 00:00:00+00:00,-1.1362,Charlie Kirk
2019-10-08 00:00:00+00:00,-3.3966,Charlie Kirk
2019-10-09 00:00:00+00:00,-1.8395,Charlie Kirk
2019-10-10 00:00:00+00:00,-2.7144,Charlie Kirk
2019-10-11 00:00:00+00:00,-2.7596,Charlie Kirk
2019-10-12 00:00:00+00:00,0.0436,Charlie Kirk
2019-10-13 00:00:00+00:00,-0.3344,Charlie Kirk
2019-10-14 00:00:00+00:00,-2.0364,Charlie Kirk
2019-10-15 00:00:00+00:00,-2.5088,Charlie Kirk
2019-10-16 00:00:00+00:00,-3.6841,Charlie Kirk
2019-10-17 00:00:00+00:00,-2.6754,Charlie Kirk
2019-10-18 00:00:00+00:00,-1.3837,Charlie Kirk
2019-10-19 00:00:00+00:00,-3.3398,Charlie Kirk
2019-10-20 00:00:00+00:00,-2.2428,Charlie Kirk
2019-10-21 00:00:00+00:00,-1.97,Charlie Kirk
2019-10-22 00:00:00+00:00,-1.7708,Charlie Kirk
2019-10-23 00:00:00+00:00,-3.1572,Charlie Kirk
2019-10-24 00:00:00+00:00,0.0,Charlie Kirk
2019-10-25 00:00:00+00:00,-1.8634,Charlie Kirk
2019-10-26 00:00:00+00:00,0.843,Charlie Kirk
2019-10-27 00:00:00+00:00,-0.7452,Charlie Kirk
2019-10-28 00:00:00+00:00,-1.1196,Charlie Kirk
2019-10-29 00:00:00+00:00,-2.8826,Charlie Kirk
2019-10-30 00:00:00+00:00,-3.1764,Charlie Kirk
2019-10-31 00:00:00+00:00,-3.0961,Charlie Kirk
2019-11-01 00:00:00+00:00,-0.8142,Charlie Kirk
2019-11-02 00:00:00+00:00,-0.6194,Charlie Kirk
2019-11-03 00:00:00+00:00,-4.2496,Charlie Kirk
2019-11-04 00:00:00+00:00,-1.9741,Charlie Kirk
2019-11-05 00:00:00+00:00,-3.176,Charlie Kirk
2019-11-06 00:00:00+00:00,-4.3965,Charlie Kirk
2019-11-07 00:00:00+00:00,1.1104,Charlie Kirk
2019-11-08 00:00:00+00:00,-1.9607,Charlie Kirk
2019-11-09 00:00:00+00:00,-5.2668,Charlie Kirk
2019-11-10 00:00:00+00:00,-0.1318,Charlie Kirk
2019-11-11 00:00:00+00:00,-4.1198,Charlie Kirk
2019-11-12 00:00:00+00:00,-3.7408,Charlie Kirk
2019-11-13 00:00:00+00:00,-2.3391,Charlie Kirk
2019-11-14 00:00:00+00:00,-3.5167,Charlie Kirk
2019-11-15 00:00:00+00:00,-3.5896,Charlie Kirk
2019-11-16 00:00:00+00:00,-2.6575,Charlie Kirk
2019-11-17 00:00:00+00:00,-1.1718,Charlie Kirk
2019-11-18 00:00:00+00:00,-2.8183,Charlie Kirk
2019-11-19 00:00:00+00:00,-2.9103,Charlie Kirk
2019-11-20 00:00:00+00:00,-2.7757,Charlie Kirk
2019-11-21 00:00:00+00:00,-4.0133,Charlie Kirk
2019-11-22 00:00:00+00:00,-2.4697,Charlie Kirk
2019-11-23 00:00:00+00:00,-1.0379,Charlie Kirk
2019-11-24 00:00:00+00:00,-2.6598,Charlie Kirk
2019-11-25 00:00:00+00:00,-3.5894,Charlie Kirk
2019-11-26 00:00:00+00:00,-3.8273,Charlie Kirk
2019-11-27 00:00:00+00:00,-2.1815,Charlie Kirk
2019-11-28 00:00:00+00:00,-2.928,Charlie Kirk
2019-11-29 00:00:00+00:00,-2.7321,Charlie Kirk
2019-11-30 00:00:00+00:00,0.6369,Charlie Kirk
2019-12-01 00:00:00+00:00,-0.883,Charlie Kirk
2019-12-02 00:00:00+00:00,-0.5807,Charlie Kirk
2019-12-03 00:00:00+00:00,-2.0776,Charlie Kirk
2019-12-04 00:00:00+00:00,0.0381,Charlie Kirk
2019-12-05 00:00:00+00:00,-4.0059,Charlie Kirk
2019-12-06 00:00:00+00:00,-3.1606,Charlie Kirk
2019-12-07 00:00:00+00:00,-2.1703,Charlie Kirk
2019-12-08 00:00:00+00:00,-1.3209,Charlie Kirk
2019-12-09 00:00:00+00:00,-1.5765,Charlie Kirk
2019-12-10 00:00:00+00:00,-1.0468,Charlie Kirk
2019-12-11 00:00:00+00:00,-1.2361,Charlie Kirk
2019-12-12 00:00:00+00:00,-3.1969,Charlie Kirk
2019-12-13 00:00:00+00:00,-2.0545,Charlie Kirk
2019-12-14 00:00:00+00:00,-0.0367,Charlie Kirk
2019-12-15 00:00:00+00:00,-1.9915,Charlie Kirk
2019-12-16 00:00:00+00:00,-2.0984,Charlie Kirk
2019-12-17 00:00:00+00:00,-2.4523,Charlie Kirk
2019-12-18 00:00:00+00:00,-0.7706,Charlie Kirk
2019-12-19 00:00:00+00:00,-2.0956,Charlie Kirk
2019-12-20 00:00:00+00:00,-2.9186,Charlie Kirk
2019-12-21 00:00:00+00:00,-4.7398,Charlie Kirk
2019-12-22 00:00:00+00:00,-1.1212,Charlie Kirk
2019-12-23 00:00:00+00:00,0.9734,Charlie Kirk
2019-12-24 00:00:00+00:00,0.8521,Charlie Kirk
2019-12-25 00:00:00+00:00,-1.0761,Charlie Kirk
2019-12-26 00:00:00+00:00,0.0,Charlie Kirk
2019-12-27 00:00:00+00:00,-2.9969,Charlie Kirk
2019-12-28 00:00:00+00:00,-3.98,Charlie Kirk
2019-12-29 00:00:00+00:00,-3.2398,Charlie Kirk
2019-12-30 00:00:00+00:00,-2.4572,Charlie Kirk
2019-12-31 00:00:00+00:00,-2.915,Charlie Kirk
2020-01-01 00:00:00+00:00,-1.5858,Charlie Kirk
2020-01-02 00:00:00+00:00,-2.2904,Charlie Kirk
2020-01-03 00:00:00+00:00,-2.6567,Charlie Kirk
2020-01-04 00:00:00+00:00,-1.7007,Charlie Kirk
2020-01-05 00:00:00+00:00,0.0,Charlie Kirk
2020-01-06 00:00:00+00:00,-2.92,Charlie Kirk
2020-01-07 00:00:00+00:00,-5.0266,Charlie Kirk
2020-01-08 00:00:00+00:00,-3.2288,Charlie Kirk
2020-01-09 00:00:00+00:00,-4.5206,Charlie Kirk
2020-01-10 00:00:00+00:00,-3.0178,Charlie Kirk
2020-01-11 00:00:00+00:00,-1.3229,Charlie Kirk
2020-01-12 00:00:00+00:00,-4.6374,Charlie Kirk
2020-01-13 00:00:00+00:00,-2.8791,Charlie Kirk
2020-01-14 00:00:00+00:00,-3.6516,Charlie Kirk
2020-01-15 00:00:00+00:00,-2.4468,Charlie Kirk
2020-01-16 00:00:00+00:00,-1.6747,Charlie Kirk
2020-01-17 00:00:00+00:00,-3.4459,Charlie Kirk
2020-01-18 00:00:00+00:00,-4.3663,Charlie Kirk
2020-01-19 00:00:00+00:00,-5.5747,Charlie Kirk
2020-01-20 00:00:00+00:00,-3.3812,Charlie Kirk
2020-01-21 00:00:00+00:00,-2.8966,Charlie Kirk
2020-01-22 00:00:00+00:00,-3.2142,Charlie Kirk
2020-01-23 00:00:00+00:00,-3.8795,Charlie Kirk
2020-01-24 00:00:00+00:00,-7.6506,Charlie Kirk
2020-01-25 00:00:00+00:00,-7.6275,Charlie Kirk
2020-01-26 00:00:00+00:00,-0.7636,Charlie Kirk
2020-01-27 00:00:00+00:00,-2.7587,Charlie Kirk
2020-01-28 00:00:00+00:00,-2.7889,Charlie Kirk
2020-01-29 00:00:00+00:00,-3.1361,Charlie Kirk
2020-01-30 00:00:00+00:00,-5.1516,Charlie Kirk
2020-01-31 00:00:00+00:00,-2.9013,Charlie Kirk
2020-02-01 00:00:00+00:00,0.0,Charlie Kirk
2020-02-02 00:00:00+00:00,-4.2874,Charlie Kirk
2020-02-03 00:00:00+00:00,-2.4662,Charlie Kirk
2020-02-04 00:00:00+00:00,-3.7072,Charlie Kirk
2020-02-05 00:00:00+00:00,-4.0239,Charlie Kirk
2020-02-06 00:00:00+00:00,-4.0392,Charlie Kirk
2020-02-07 00:00:00+00:00,-3.9472,Charlie Kirk
2020-02-08 00:00:00+00:00,-3.5815,Charlie Kirk
2020-02-09 00:00:00+00:00,-3.9988,Charlie Kirk
2020-02-10 00:00:00+00:00,-2.1352,Charlie Kirk
2020-02-11 00:00:00+00:00,-3.6483,Charlie Kirk
2020-02-12 00:00:00+00:00,-3.1108,Charlie Kirk
2020-02-13 00:00:00+00:00,-2.7189,Charlie Kirk
2020-02-14 00:00:00+00:00,-1.4449,Charlie Kirk
2020-02-15 00:00:00+00:00,-3.2055,Charlie Kirk
2020-02-16 00:00:00+00:00,-3.4292,Charlie Kirk
2020-02-17 00:00:00+00:00,-0.8293,Charlie Kirk
2020-02-18 00:00:00+00:00,-2.2275,Charlie Kirk
2020-02-19 00:00:00+00:00,-2.2814,Charlie Kirk
2020-02-20 00:00:00+00:00,-1.5565,Charlie Kirk
2020-02-21 00:00:00+00:00,-3.041,Charlie Kirk
2020-02-22 00:00:00+00:00,-3.3053,Charlie Kirk
2020-02-23 00:00:00+00:00,-4.7014,Charlie Kirk
2020-02-24 00:00:00+00:00,-1.2165,Charlie Kirk
2020-02-25 00:00:00+00:00,-2.7097,Charlie Kirk
2020-02-26 00:00:00+00:00,-0.6031,Charlie Kirk
2020-02-27 00:00:00+00:00,-2.5669,Charlie Kirk
2020-02-28 00:00:00+00:00,-0.8512,Charlie Kirk
2020-02-29 00:00:00+00:00,-1.3554,Charlie Kirk
2020-03-01 00:00:00+00:00,-0.0259,Charlie Kirk
2020-03-02 00:00:00+00:00,-1.1839,Charlie Kirk
2020-03-03 00:00:00+00:00,-1.0605,Charlie Kirk
2020-03-04 00:00:00+00:00,0.4564,Charlie Kirk
2020-03-05 00:00:00+00:00,-0.0873,Charlie Kirk
2020-03-06 00:00:00+00:00,-0.5028,Charlie Kirk
2020-03-07 00:00:00+00:00,0.9908,Charlie Kirk
2020-03-08 00:00:00+00:00,0.8282,Charlie Kirk
2020-03-09 00:00:00+00:00,-1.4049,Charlie Kirk
2020-03-10 00:00:00+00:00,-3.1509,Charlie Kirk
2020-03-11 00:00:00+00:00,-2.4549,Charlie Kirk
2020-03-12 00:00:00+00:00,-2.7567,Charlie Kirk
2020-03-13 00:00:00+00:00,-0.7674,Charlie Kirk
2020-03-14 00:00:00+00:00,-2.5158,Charlie Kirk
2020-03-15 00:00:00+00:00,-0.7135,Charlie Kirk
2020-03-16 00:00:00+00:00,-3.6945,Charlie Kirk
2020-03-17 00:00:00+00:00,-4.6966,Charlie Kirk
2020-03-18 00:00:00+00:00,-3.334,Charlie Kirk
2020-03-19 00:00:00+00:00,-1.8605,Charlie Kirk
2020-03-20 00:00:00+00:00,-3.7933,Charlie Kirk
2020-03-21 00:00:00+00:00,-2.5074,Charlie Kirk
2020-03-22 00:00:00+00:00,0.0,Charlie Kirk
2020-03-23 00:00:00+00:00,-3.0802,Charlie Kirk
2020-03-24 00:00:00+00:00,-4.3291,Charlie Kirk
2020-03-25 00:00:00+00:00,-3.5739,Charlie Kirk
2020-03-26 00:00:00+00:00,-2.8314,Charlie Kirk
2020-03-27 00:00:00+00:00,-5.0209,Charlie Kirk
2020-03-28 00:00:00+00:00,-3.5005,Charlie Kirk
2020-03-29 00:00:00+00:00,-2.3448,Charlie Kirk
2020-03-30 00:00:00+00:00,-3.5703,Charlie Kirk
2020-03-31 00:00:00+00:00,-3.2922,Charlie Kirk
2020-04-01 00:00:00+00:00,-2.9766,Charlie Kirk
2020-04-02 00:00:00+00:00,-4.8107,Charlie Kirk
2020-04-03 00:00:00+00:00,-2.457,Charlie Kirk
2020-04-04 00:00:00+00:00,-2.3828,Charlie Kirk
2020-04-05 00:00:00+00:00,-3.7756,Charlie Kirk
2020-04-06 00:00:00+00:00,-3.9368,Charlie Kirk
2020-04-07 00:00:00+00:00,-3.5242,Charlie Kirk
2020-04-08 00:00:00+00:00,-3.3938,Charlie Kirk
2020-04-09 00:00:00+00:00,-1.7401,Charlie Kirk
2020-04-10 00:00:00+00:00,-3.7936,Charlie Kirk
2020-04-11 00:00:00+00:00,-2.6999,Charlie Kirk
2020-04-12 00:00:00+00:00,-1.8151,Charlie Kirk
2020-04-13 00:00:00+00:00,-3.1239,Charlie Kirk
2020-04-14 00:00:00+00:00,-3.4891,Charlie Kirk
2020-04-15 00:00:00+00:00,-3.2757,Charlie Kirk
2020-04-16 00:00:00+00:00,-3.0578,Charlie Kirk
2020-04-17 00:00:00+00:00,-1.3781,Charlie Kirk
2020-04-18 00:00:00+00:00,-4.0436,Charlie Kirk
2020-04-19 00:00:00+00:00,-2.062,Charlie Kirk
2020-04-20 00:00:00+00:00,-2.8238,Charlie Kirk
2020-04-21 00:00:00+00:00,-3.7562,Charlie Kirk
2020-04-22 00:00:00+00:00,-3.5617,Charlie Kirk
2020-04-23 00:00:00+00:00,-1.7256,Charlie Kirk
2020-04-24 00:00:00+00:00,-2.6984,Charlie Kirk
2020-04-25 00:00:00+00:00,-4.3364,Charlie Kirk
2020-04-26 00:00:00+00:00,0.0,Charlie Kirk
2020-04-27 00:00:00+00:00,-3.2269,Charlie Kirk
2020-04-28 00:00:00+00:00,-4.0863,Charlie Kirk
2020-04-29 00:00:00+00:00,-3.5436,Charlie Kirk
2020-04-30 00:00:00+00:00,-1.574,Charlie Kirk
2020-05-01 00:00:00+00:00,-3.7201,Charlie Kirk
2020-05-02 00:00:00+00:00,-4.3187,Charlie Kirk
2020-05-03 00:00:00+00:00,-2.4588,Charlie Kirk
2020-05-04 00:00:00+00:00,-2.7328,Charlie Kirk
2020-05-05 00:00:00+00:00,-1.7154,Charlie Kirk
2020-05-06 00:00:00+00:00,-1.1714,Charlie Kirk
2020-05-07 00:00:00+00:00,-1.1378,Charlie Kirk
2020-05-08 00:00:00+00:00,-3.4839,Charlie Kirk
2020-05-09 00:00:00+00:00,-1.8349,Charlie Kirk
2020-05-10 00:00:00+00:00,-2.7774,Charlie Kirk
2020-05-11 00:00:00+00:00,-2.6777,Charlie Kirk
2020-05-12 00:00:00+00:00,-6.0169,Charlie Kirk
2020-05-13 00:00:00+00:00,-2.1966,Charlie Kirk
2020-05-14 00:00:00+00:00,0.0,Charlie Kirk
2020-05-15 00:00:00+00:00,-3.4483,Charlie Kirk
2020-05-16 00:00:00+00:00,-0.6452,Charlie Kirk
2020-05-17 00:00:00+00:00,-1.6963,Charlie Kirk
2020-05-18 00:00:00+00:00,-1.5612,Charlie Kirk
2020-05-19 00:00:00+00:00,-0.696,Charlie Kirk
2020-05-20 00:00:00+00:00,-3.1491,Charlie Kirk
2020-05-21 00:00:00+00:00,-3.2487,Charlie Kirk
2020-05-22 00:00:00+00:00,-4.1035,Charlie Kirk
2020-05-23 00:00:00+00:00,1.5122,Charlie Kirk
2020-05-24 00:00:00+00:00,0.2516,Charlie Kirk
2020-05-25 00:00:00+00:00,-4.6761,Charlie Kirk
2020-05-26 00:00:00+00:00,-2.2951,Charlie Kirk
2020-05-27 00:00:00+00:00,-2.8892,Charlie Kirk
2020-05-28 00:00:00+00:00,-4.4893,Charlie Kirk
2020-05-29 00:00:00+00:00,-0.1618,Charlie Kirk
2020-05-30 00:00:00+00:00,-4.1758,Charlie Kirk
2020-05-31 00:00:00+00:00,-7.4023,Charlie Kirk
2020-06-01 00:00:00+00:00,-4.6412,Charlie Kirk
2020-06-02 00:00:00+00:00,-3.7186,Charlie Kirk
2020-06-03 00:00:00+00:00,-5.7591,Charlie Kirk
2020-06-04 00:00:00+00:00,-5.9851,Charlie Kirk
2020-06-05 00:00:00+00:00,-5.2185,Charlie Kirk
2020-06-06 00:00:00+00:00,-2.6821,Charlie Kirk
2020-06-07 00:00:00+00:00,-3.397,Charlie Kirk
2020-06-08 00:00:00+00:00,-2.8103,Charlie Kirk
2020-06-09 00:00:00+00:00,-1.6162,Charlie Kirk
2020-06-10 00:00:00+00:00,-0.6942,Charlie Kirk
2020-06-11 00:00:00+00:00,-1.6923,Charlie Kirk
2020-06-12 00:00:00+00:00,-1.0929,Charlie Kirk
2020-06-13 00:00:00+00:00,-1.0503,Charlie Kirk
2020-06-14 00:00:00+00:00,-2.7316,Charlie Kirk
2020-06-15 00:00:00+00:00,-1.7907,Charlie Kirk
2020-06-16 00:00:00+00:00,-3.1984,Charlie Kirk
2020-06-17 00:00:00+00:00,-1.7525,Charlie Kirk
2020-06-18 00:00:00+00:00,-4.3892,Charlie Kirk
2020-06-19 00:00:00+00:00,-3.5005,Charlie Kirk
2020-06-20 00:00:00+00:00,-3.5469,Charlie Kirk
2020-06-21 00:00:00+00:00,-2.7838,Charlie Kirk
2020-06-22 00:00:00+00:00,-4.4312,Charlie Kirk
2020-06-23 00:00:00+00:00,-0.6634,Charlie Kirk
2020-06-24 00:00:00+00:00,-2.4942,Charlie Kirk
2020-06-25 00:00:00+00:00,-1.1982,Charlie Kirk
2020-06-26 00:00:00+00:00,-2.9867,Charlie Kirk
2020-06-27 00:00:00+00:00,-4.0536,Charlie Kirk
2020-06-28 00:00:00+00:00,-0.199,Charlie Kirk
2020-06-29 00:00:00+00:00,-1.4962,Charlie Kirk
2020-06-30 00:00:00+00:00,-3.2678,Charlie Kirk
2020-07-01 00:00:00+00:00,-2.6725,Charlie Kirk
2020-07-02 00:00:00+00:00,5.5556,Charlie Kirk
2020-07-03 00:00:00+00:00,-5.4302,Charlie Kirk
2020-07-04 00:00:00+00:00,-0.8401,Charlie Kirk
2020-07-05 00:00:00+00:00,-3.5746,Charlie Kirk
2020-07-06 00:00:00+00:00,-2.0821,Charlie Kirk
2020-07-07 00:00:00+00:00,-2.3857,Charlie Kirk
2020-07-08 00:00:00+00:00,-3.0769,Charlie Kirk
2020-07-09 00:00:00+00:00,-1.4133,Charlie Kirk
2020-07-10 00:00:00+00:00,0.3989,Charlie Kirk
2020-07-11 00:00:00+00:00,-3.597,Charlie Kirk
2020-07-12 00:00:00+00:00,-0.4032,Charlie Kirk
2020-07-13 00:00:00+00:00,-4.2637,Charlie Kirk
2020-07-14 00:00:00+00:00,-2.6892,Charlie Kirk
2020-07-15 00:00:00+00:00,-2.4538,Charlie Kirk
2020-07-16 00:00:00+00:00,-2.7846,Charlie Kirk
2020-07-17 00:00:00+00:00,-2.5285,Charlie Kirk
2020-07-18 00:00:00+00:00,-3.1069,Charlie Kirk
2020-07-19 00:00:00+00:00,-3.6192,Charlie Kirk
2020-07-20 00:00:00+00:00,-1.2673,Charlie Kirk
2020-07-21 00:00:00+00:00,-0.9108,Charlie Kirk
2020-07-22 00:00:00+00:00,-2.6137,Charlie Kirk
2020-07-23 00:00:00+00:00,-1.7124,Charlie Kirk
2020-07-24 00:00:00+00:00,-2.4331,Charlie Kirk
2020-07-25 00:00:00+00:00,-3.0762,Charlie Kirk
2020-07-26 00:00:00+00:00,-4.5045,Charlie Kirk
2020-07-27 00:00:00+00:00,-1.8799,Charlie Kirk
2020-07-28 00:00:00+00:00,-1.5469,Charlie Kirk
2020-07-29 00:00:00+00:00,-2.076,Charlie Kirk
2020-07-30 00:00:00+00:00,-3.1217,Charlie Kirk
2020-07-31 00:00:00+00:00,-3.8181,Charlie Kirk
2020-08-01 00:00:00+00:00,-1.9922,Charlie Kirk
2020-08-02 00:00:00+00:00,-5.3036,Charlie Kirk
2020-08-03 00:00:00+00:00,-2.2533,Charlie Kirk
2020-08-04 00:00:00+00:00,-1.0217,Charlie Kirk
2020-08-05 00:00:00+00:00,-1.5605,Charlie Kirk
2020-08-06 00:00:00+00:00,-5.7189,Charlie Kirk
2020-08-07 00:00:00+00:00,-4.9052,Charlie Kirk
2020-08-08 00:00:00+00:00,-5.2494,Charlie Kirk
2020-08-09 00:00:00+00:00,-5.1613,Charlie Kirk
2020-08-10 00:00:00+00:00,-1.5171,Charlie Kirk
2020-08-11 00:00:00+00:00,-4.157,Charlie Kirk
2020-08-12 00:00:00+00:00,-3.176,Charlie Kirk
2020-08-13 00:00:00+00:00,-2.7104,Charlie Kirk
2020-08-14 00:00:00+00:00,-2.5464,Charlie Kirk
2020-08-15 00:00:00+00:00,0.0,Charlie Kirk
2020-08-16 00:00:00+00:00,-3.8515,Charlie Kirk
2020-08-17 00:00:00+00:00,-1.7795,Charlie Kirk
2020-08-18 00:00:00+00:00,-1.1035,Charlie Kirk
2020-08-19 00:00:00+00:00,-0.7866,Charlie Kirk
2020-08-20 00:00:00+00:00,-3.2292,Charlie Kirk
2020-08-21 00:00:00+00:00,-3.2535,Charlie Kirk
2020-08-22 00:00:00+00:00,-2.7946,Charlie Kirk
2020-08-23 00:00:00+00:00,0.3277,Charlie Kirk
2020-08-24 00:00:00+00:00,0.0371,Charlie Kirk
2020-08-25 00:00:00+00:00,-2.159,Charlie Kirk
2020-08-26 00:00:00+00:00,-2.287,Charlie Kirk
2020-08-27 00:00:00+00:00,-2.2311,Charlie Kirk
2020-08-28 00:00:00+00:00,-2.2861,Charlie Kirk
2020-08-29 00:00:00+00:00,0.1551,Charlie Kirk
2020-08-30 00:00:00+00:00,-0.5121,Charlie Kirk
2020-08-31 00:00:00+00:00,-5.3233,Charlie Kirk
2020-09-01 00:00:00+00:00,-4.2541,Charlie Kirk
2020-09-02 00:00:00+00:00,-0.5025,Charlie Kirk
2020-09-03 00:00:00+00:00,-2.2034,Charlie Kirk
2020-09-04 00:00:00+00:00,-3.1471,Charlie Kirk
2020-09-05 00:00:00+00:00,-3.2764,Charlie Kirk
2020-09-06 00:00:00+00:00,-3.1723,Charlie Kirk
2020-09-07 00:00:00+00:00,-3.9033,Charlie Kirk
2020-09-08 00:00:00+00:00,-3.5951,Charlie Kirk
2020-09-09 00:00:00+00:00,-1.574,Charlie Kirk
2020-09-10 00:00:00+00:00,-1.277,Charlie Kirk
2020-09-11 00:00:00+00:00,-2.571,Charlie Kirk
2020-09-12 00:00:00+00:00,-2.9237,Charlie Kirk
2020-09-13 00:00:00+00:00,-2.6713,Charlie Kirk
2020-09-14 00:00:00+00:00,-4.4725,Charlie Kirk
2020-09-15 00:00:00+00:00,-3.0359,Charlie Kirk
2020-09-16 00:00:00+00:00,-4.9276,Charlie Kirk
2020-09-17 00:00:00+00:00,-1.571,Charlie Kirk
2020-09-18 00:00:00+00:00,-1.9459,Charlie Kirk
2020-09-19 00:00:00+00:00,-3.6796,Charlie Kirk
2020-09-20 00:00:00+00:00,-2.925,Charlie Kirk
2020-09-21 00:00:00+00:00,-0.3103,Charlie Kirk
2020-09-22 00:00:00+00:00,-1.1515,Charlie Kirk
2020-09-23 00:00:00+00:00,-2.5546,Charlie Kirk
2020-09-24 00:00:00+00:00,-2.9939,Charlie Kirk
2020-09-25 00:00:00+00:00,-3.6235,Charlie Kirk
2020-09-26 00:00:00+00:00,-3.8432,Charlie Kirk
2020-09-27 00:00:00+00:00,-2.1314,Charlie Kirk
2020-09-28 00:00:00+00:00,-3.768,Charlie Kirk
2020-09-29 00:00:00+00:00,-1.5183,Charlie Kirk
2020-09-30 00:00:00+00:00,-3.7934,Charlie Kirk
2020-10-01 00:00:00+00:00,-3.979,Charlie Kirk
2020-10-02 00:00:00+00:00,0.0,Charlie Kirk
2020-10-03 00:00:00+00:00,-2.864,Charlie Kirk
2020-10-04 00:00:00+00:00,-3.5363,Charlie Kirk
2020-10-05 00:00:00+00:00,-3.5812,Charlie Kirk
2020-10-06 00:00:00+00:00,-0.1715,Charlie Kirk
2020-10-07 00:00:00+00:00,-3.3065,Charlie Kirk
2020-10-08 00:00:00+00:00,-3.2065,Charlie Kirk
2020-10-09 00:00:00+00:00,-2.179,Charlie Kirk
2020-10-10 00:00:00+00:00,-1.718,Charlie Kirk
2020-10-11 00:00:00+00:00,-1.4673,Charlie Kirk
2020-10-12 00:00:00+00:00,-3.1536,Charlie Kirk
2020-10-13 00:00:00+00:00,-0.5139,Charlie Kirk
2020-10-14 00:00:00+00:00,-1.9372,Charlie Kirk
2020-10-15 00:00:00+00:00,-1.5053,Charlie Kirk
2020-10-16 00:00:00+00:00,0.3636,Charlie Kirk
2020-10-17 00:00:00+00:00,0.0,Charlie Kirk
2020-10-18 00:00:00+00:00,-1.7486,Charlie Kirk
2020-10-19 00:00:00+00:00,-4.2762,Charlie Kirk
2020-10-21 00:00:00+00:00,-1.4184,Charlie Kirk
2020-10-22 00:00:00+00:00,-3.2096,Charlie Kirk
2020-10-23 00:00:00+00:00,0.0,Charlie Kirk
2020-10-24 00:00:00+00:00,-1.0616,Charlie Kirk
2020-10-25 00:00:00+00:00,0.0,Charlie Kirk
2020-10-26 00:00:00+00:00,-3.3434,Charlie Kirk
2020-10-27 00:00:00+00:00,-0.7811,Charlie Kirk
2020-10-28 00:00:00+00:00,-2.5701,Charlie Kirk
2020-10-29 00:00:00+00:00,0.0,Charlie Kirk
2020-10-30 00:00:00+00:00,-1.7475,Charlie Kirk
2020-10-31 00:00:00+00:00,-1.4966,Charlie Kirk
2020-11-01 00:00:00+00:00,0.6494,Charlie Kirk
2020-11-02 00:00:00+00:00,-2.5319,Charlie Kirk
2020-11-03 00:00:00+00:00,-0.0191,Charlie Kirk
2020-11-04 00:00:00+00:00,-0.7027,Charlie Kirk
2020-11-05 00:00:00+00:00,-2.3839,Charlie Kirk
2020-11-06 00:00:00+00:00,-4.0367,Charlie Kirk
2020-11-07 00:00:00+00:00,-2.7263,Charlie Kirk
2020-11-08 00:00:00+00:00,-1.8296,Charlie Kirk
2020-11-09 00:00:00+00:00,2.8226,Charlie Kirk
2020-11-10 00:00:00+00:00,-1.8145,Charlie Kirk
2020-11-11 00:00:00+00:00,0.5053,Charlie Kirk
2020-11-12 00:00:00+00:00,0.0,Charlie Kirk
2020-11-13 00:00:00+00:00,0.0,Charlie Kirk
2020-11-14 00:00:00+00:00,0.0,Charlie Kirk
2020-11-15 00:00:00+00:00,0.0,Charlie Kirk
2020-11-16 00:00:00+00:00,-2.735,Charlie Kirk
2020-11-17 00:00:00+00:00,0.0,Charlie Kirk
2020-11-18 00:00:00+00:00,-3.131,Charlie Kirk
2020-11-19 00:00:00+00:00,-2.7797,Charlie Kirk
2020-11-20 00:00:00+00:00,-4.5512,Charlie Kirk
2020-11-21 00:00:00+00:00,-2.1053,Charlie Kirk
2020-11-22 00:00:00+00:00,-3.509,Charlie Kirk
2020-11-23 00:00:00+00:00,0.0,Charlie Kirk
2020-11-24 00:00:00+00:00,-1.8998,Charlie Kirk
2020-11-25 00:00:00+00:00,-3.9154,Charlie Kirk
2020-11-26 00:00:00+00:00,-0.3781,Charlie Kirk
2020-11-27 00:00:00+00:00,-2.6425,Charlie Kirk
2020-11-28 00:00:00+00:00,-2.3416,Charlie Kirk
